id,firstName,lastName,age,birthday,dollar
5356253463183360,Jesus,Elliott,63,9/20/1998,$1813.07
1167224119230464,Betty,Henry,42,4/26/1978,$6380.84
7528050667290624,Jayden,Sims,48,10/5/1962,$2244.91
3249663496945664,Mario,Castillo,52,2/27/1987,$3399.65
630053903794176,Jessie,Lyons,43,11/23/1958,$5647.34
3622460528263168,Eric,Keller,25,2/1/1981,$3446.54
2519211318444032,Mabelle,Lawson,61,11/22/1982,$8245.83
3263974262964224,Alex,Mann,56,11/11/2000,$5873.18
4151180227772416,Jay,Bell,56,8/21/1969,$1164.93
2261720678531072,Elva,Roberson,24,10/20/2002,$8165.26
4952710675693568,Micheal,Richards,58,4/9/1987,$7985.51
921980979118080,Stella,Miller,60,2/20/1997,$1665.35
4095137537851392,Emma,Thompson,59,8/15/1999,$130.52
8072234702733312,Angel,Farmer,32,5/8/1978,$8356.54
6359730198937600,Larry,Lopez,36,8/26/1988,$3914.79
5520950051209216,Johanna,Brewer,23,12/7/1981,$2950.99
5168404277231616,Callie,Brooks,37,2/22/1992,$1799.64
733834899357696,Martha,Craig,51,9/14/1993,$9650.02
4710795982143488,Jerome,Luna,37,10/7/1961,$2440.06
19421972135936,Jay,Logan,29,5/5/1980,$365.47
3094765434306560,Emilie,Palmer,26,8/24/1958,$2171.28
3531251264782336,Jay,Howell,53,2/21/1983,$2605.01
4283550496980992,Chase,Austin,39,9/26/1960,$5848.87
2426482322309120,Victor,Walters,24,5/19/1983,$5106.90
6246938647199744,Nannie,Phelps,40,3/31/1995,$4049.90
1519822638678016,Violet,Carson,48,10/21/1990,$5210.45
2210815889375232,Margaret,Guzman,40,10/24/1974,$36.13
65678621016064,Donald,Carpenter,41,8/3/1966,$9902.81
4440296960032768,Estella,Potter,19,12/31/1999,$8574.73
758700199378944,Darrell,Butler,52,7/3/1963,$1560.22
6231521476214784,Marc,Myers,36,7/3/1969,$6986.24
5922529535328256,Paul,Simpson,58,10/2/2003,$5396.09
8406786681864192,Frank,Lucas,59,11/3/1977,$9282.34
4781823857000448,Frederick,Santiago,37,8/19/1971,$4073.00
2600077486981120,Katharine,Poole,60,12/26/1996,$833.76
4695388390948864,Annie,Maxwell,29,5/1/1985,$6764.79
970061168771072,Sam,Snyder,20,12/18/1968,$9163.20
2060345256443904,Jeanette,Lynch,19,2/22/1974,$4769.68
3833606747193344,Marvin,Meyer,54,2/17/2003,$5283.99
333798149455872,Ora,Cobb,48,7/16/1996,$9765.50
1467235367387136,Shane,Jensen,52,11/21/1970,$6001.17
1563728327737344,Ada,Perkins,63,2/11/1996,$9635.02
6805441543667712,Joshua,Powers,31,10/30/1982,$6277.12
3999784067137536,Vincent,Poole,35,1/16/1985,$3657.34
1774886966001664,Bernard,Mason,59,10/7/2001,$8815.49
7613057719074816,Brent,Rios,19,4/20/1956,$8068.24
7317272127340544,Alta,Waters,30,1/4/2002,$8143.93
852163037233152,Eleanor,Collier,32,12/29/1957,$4709.19
8718575294480384,Micheal,Carter,18,7/12/1960,$4961.41
3729884450914304,Richard,Edwards,38,3/25/1983,$1641.29
6563200759758848,Brent,Berry,21,9/22/1973,$3229.94
8111911564476416,Lloyd,Smith,32,8/9/1973,$4622.60
5961584050438144,Dorothy,Hubbard,21,7/6/1987,$1904.37
4055762691162112,Harriet,Morris,49,5/7/1983,$6871.17
2534283705057280,Callie,Cummings,55,1/15/2003,$9726.03
2685314850095104,Lenora,Buchanan,45,6/24/1975,$8532.65
2700308562051072,Aaron,Marshall,53,11/26/1970,$7743.89
4983505668800512,Katie,Pearson,49,9/14/1956,$425.44
3626618400538624,Kathryn,Massey,25,10/31/1998,$8431.78
6806644176453632,Jeremy,Stewart,62,8/11/1982,$2631.85
704292988125184,Minerva,Campbell,52,11/14/1998,$7471.06
3101042575147008,Matilda,Lewis,18,6/4/1984,$9927.97
3413435356282880,Helena,White,58,5/22/1992,$147.05
7103785251897344,Jayden,Brown,19,12/13/1960,$9532.80
6620903043497984,Julia,Morton,38,3/11/1972,$1898.31
24007829094400,Gene,Abbott,39,5/15/1997,$5780.04
480922807828480,Jimmy,Park,46,4/16/1997,$2941.07
5637613400621056,Alma,Fowler,49,2/18/1976,$9590.12
234174707400704,Derrick,Morton,52,11/10/1967,$4424.72
6976061917102080,Samuel,McCarthy,30,6/8/1959,$9506.45
7917901723992064,Kevin,McBride,39,5/2/2000,$5069.78
5121259318804480,Celia,Larson,60,5/30/1975,$3452.20
5920121671385088,Roger,Scott,39,8/17/2002,$5514.91
291881852338176,Polly,Wilkerson,19,4/22/1998,$9848.77
1400269887766528,Lenora,Erickson,60,8/16/1988,$110.21
1727831071522816,Hunter,Burton,49,8/2/1959,$9180.49
2713028808146944,Henry,Sims,57,10/14/1967,$2890.59
1533982533484544,Nathaniel,West,52,11/4/1969,$2292.53
3342279748091904,Catherine,Lee,25,8/12/1970,$8819.57
5929784603312128,Bradley,Castro,61,4/27/2001,$701.71
6939403828068352,Chris,Simpson,38,2/12/1988,$1044.01
8148086371123200,Claudia,Harmon,57,4/3/1999,$7514.67
2615602621448192,Jackson,Wolfe,41,6/24/2002,$5578.58
6058544518397952,Carrie,Berry,54,7/23/1961,$4193.40
1436682515644416,Sylvia,Burton,31,2/20/1980,$650.17
299641316835328,Celia,Drake,48,11/16/1969,$2359.25
4151631937536000,Edward,Anderson,27,4/10/1961,$3105.95
3415633119150080,Beatrice,Peterson,52,2/28/1959,$5494.89
2914848381861888,Alan,Harmon,58,5/10/1995,$4622.70
2643666847924224,Ollie,Bradley,22,11/29/1995,$2586.33
6305085833347072,Bobby,Wong,51,1/19/1981,$4480.73
5570188260933632,Glen,Tran,59,6/17/1999,$6813.47
7326347231756288,Lura,Jenkins,28,5/15/1961,$663.13
7952763440857088,Abbie,Rodriquez,61,12/31/1979,$112.60
2149434389430272,Ray,Tucker,58,12/10/1969,$3862.59
1775200397950976,Kate,Parsons,64,11/8/1973,$8008.14
4811827082952704,Mary,Lopez,32,11/1/1999,$5200.75
1978514316197888,Willie,Christensen,33,1/29/1977,$3095.37
2162640136699904,Margaret,Matthews,59,11/21/1966,$9022.34
4186973208051712,Madge,Wade,20,3/23/1987,$5691.13
7956796473868288,Marian,Evans,35,2/6/1960,$877.49
5979862651109376,Florence,Oliver,47,9/24/1986,$9405.15
2904337674141696,Marguerite,Robertson,34,9/21/1988,$8345.33
6838403643473920,Emily,Mann,64,6/1/1975,$1543.58
7438749925376000,Jim,Estrada,26,4/11/1985,$2008.35
3634898097143808,Mayme,McCoy,40,7/5/1989,$1555.86
3489056306495488,Logan,Reeves,32,11/2/1978,$6044.38
479694587691008,Alta,Moreno,22,8/15/1974,$3502.86
258441387966464,Mollie,Green,20,2/14/1983,$2525.89
5356666910408704,Isabella,Walker,60,6/16/2000,$5647.47
4616314066829312,Bradley,Dawson,34,6/24/2000,$8681.34
7507834344308736,Dora,Baker,32,8/20/1984,$3002.96
3023796753661952,Ian,Williams,38,12/28/2001,$6585.71
2035746112274432,Francis,Pearson,29,10/31/2002,$7022.74
6126142322900992,Lottie,Frank,29,12/16/1973,$3552.40
3051558382075904,Minnie,Frank,26,1/17/1981,$4585.45
5982167479877632,Leonard,Carpenter,61,9/11/1973,$9991.27
3941721492684800,Ronnie,Powell,45,6/12/1995,$6094.52
7114759522484224,Linnie,Anderson,43,7/27/1960,$3398.60
3920660369768448,Micheal,Mason,22,10/6/1996,$1257.10
4934728937373696,Jared,Blake,39,3/22/1966,$596.24
6191283603243008,Keith,Hardy,18,6/7/1971,$393.91
5419209569861632,Blake,Nichols,53,10/18/1967,$3388.34
4040334912782336,Howard,Lawrence,51,6/26/1987,$9638.21
8610067051970560,Adrian,Lyons,32,12/10/1996,$1082.38
3359233070333952,Matthew,Harvey,19,5/24/1982,$3067.26
2365514319921152,Ethel,Hayes,51,8/6/1994,$4472.75
6044160211550208,Marcus,Chambers,21,3/3/1990,$1857.72
6841382312345600,Leah,Guzman,52,2/10/1975,$1537.76
8958315694391296,Mittie,Alvarado,18,4/3/1987,$6377.32
7468370869878784,Landon,Burgess,61,10/23/1965,$1033.25
7815918088355840,Ruth,Rogers,50,4/30/1976,$2569.44
3738712045256704,Daniel,Norton,46,4/1/1977,$5090.65
2602723927130112,Timothy,Reed,51,4/5/1957,$2460.29
1376322309849088,Leon,Hayes,47,1/26/1958,$2794.43
1724552482652160,Isabel,Howell,43,11/17/1973,$2362.62
6513100798820352,Bettie,Carr,34,11/26/1978,$7779.79
680325594218496,Annie,Cortez,36,5/6/1960,$1060.67
5797514515054592,Irene,Lamb,21,8/14/1979,$9588.77
8407605745549312,Janie,Fisher,50,8/14/1994,$1.69
2042933454831616,Emma,Morales,33,5/10/1985,$5997.08
7643783065763840,Elsie,Baldwin,35,9/19/1964,$5368.24
229407098667008,Dustin,Sandoval,49,10/28/1970,$6910.93
6044554448863232,Lily,Lynch,39,3/29/1989,$7353.41
4739984865099776,Minerva,Weaver,25,11/4/1969,$9833.14
1978586900725760,Norman,Fuller,24,3/14/1974,$8760.47
3617508361764864,Bryan,Pope,52,3/13/1990,$705.24
1417584914202624,Zachary,Lowe,18,4/19/1996,$2448.89
1867636472283136,Theresa,Johnson,62,1/17/1969,$6683.97
1675739495661568,Alfred,Dunn,57,11/21/1998,$1651.64
4898243349577728,Jimmy,Kelly,62,6/29/1956,$4700.75
2612362813112320,Isabel,Clark,59,4/14/1983,$7295.03
1222132153450496,Cordelia,Cunningham,48,9/17/1969,$8530.76
7663076895621120,Maurice,Abbott,45,7/1/1963,$9535.48
8564024794939392,Betty,McGee,58,4/15/1974,$6025.17
3324314201882624,Theresa,Parsons,41,4/4/1981,$5891.08
8810933400895488,Allen,Morales,39,3/18/1972,$459.65
1832959680184320,Gavin,Cummings,58,7/9/1998,$511.25
5947679395807232,Arthur,Meyer,40,1/30/1975,$5945.51
1016238985707520,Miguel,Dennis,58,7/7/1983,$343.87
397328110321664,Francis,Lindsey,40,3/25/2001,$4755.57
6860489753624576,Milton,Robbins,32,7/31/1971,$3445.87
1789256676671488,Howard,Jensen,43,2/26/1959,$1589.81
1691998761254912,Clarence,Ball,47,6/12/1960,$9233.20
5793643029856256,Mitchell,Arnold,22,8/31/1966,$9043.49
369707534254080,Louise,Collier,53,1/18/1968,$8589.02
233551823896576,Leroy,Terry,62,6/27/1981,$4675.78
4008675798679552,Christine,Castro,61,12/18/1986,$5790.52
8562662652772352,Cora,Bowman,51,7/22/1980,$1712.35
858533302108160,Jim,Hicks,44,7/20/2001,$603.17
8100359608205312,Isabel,Kennedy,52,3/30/1962,$407.70
8777861905252352,Patrick,Briggs,49,1/12/2003,$6888.05
7478451409780736,Logan,Ramsey,56,1/21/1985,$6024.62
2481259454398464,Ophelia,Howard,37,5/22/1986,$3527.13
5556769810022400,Willie,Ortega,21,1/1/1973,$5740.54
3237701945917440,Christina,Duncan,30,10/23/1995,$9229.31
7037913929875456,Lina,Sherman,57,3/2/1965,$4268.78
4222927016820736,Justin,Brewer,23,9/8/1961,$2730.53
2377366055682048,Hannah,Sanchez,48,9/27/1971,$4770.76
831314229985280,Ray,Rios,37,1/27/1993,$4281.71
8284533015183360,Matthew,Bridges,62,10/1/1991,$1021.48
1154382827618304,Philip,West,23,3/4/1964,$2811.04
2626762590650368,Anne,Frazier,64,10/22/1984,$9979.61
4923115108827136,Theodore,Barnett,53,6/28/1994,$1070.09
4741848362909696,Etta,McBride,24,6/13/1980,$7015.15
2428571167490048,Lida,Buchanan,24,12/31/1975,$9855.96
1149294761476096,Rosa,Freeman,22,8/7/1961,$979.48
1294773862268928,Mable,Montgomery,54,1/22/1991,$8103.04
2807491442245632,Anne,White,53,5/27/1978,$731.23
8833512993980416,Ola,Woods,56,11/29/1986,$4485.34
1382678108569600,Melvin,Shelton,22,8/21/1977,$5371.50
3991322866221056,Vincent,Ramsey,43,10/23/1962,$3129.52
5592341658206208,Rachel,Reynolds,55,12/1/1991,$3100.62
7389068767789056,Ronald,Higgins,26,1/6/1978,$7691.17
6834654227202048,Daniel,Mason,25,9/15/1985,$9320.40
7850780677636096,Georgia,Williamson,51,12/4/1993,$9656.27
7117349549244416,Christina,Fox,54,11/22/1965,$5176.40
4277428818018304,May,Klein,53,3/7/1979,$3325.39
7027500865552384,Ethan,Parsons,54,1/7/1969,$145.05
4257279687786496,Myrtie,Williams,50,4/24/1991,$5538.83
2289863642578944,Gerald,Snyder,55,1/8/1971,$2911.10
5115443289260032,Pauline,Collier,46,10/8/1973,$8598.50
5567269895667712,Winifred,Figueroa,24,6/10/1979,$7365.48
2165387133190144,Ricky,Weaver,25,5/1/1993,$6606.35
1076410703675392,Rhoda,Warner,54,2/17/1971,$1285.43
1672641075216384,Jeff,Moody,21,6/23/1963,$6899.95
3566333293756416,Dylan,Perry,45,2/23/1961,$2184.79
328455679901696,Charlotte,McCarthy,62,3/14/1980,$8436.56
3023351322771456,Ralph,Huff,64,5/27/1989,$3493.24
3706211625074688,Estella,Ruiz,35,4/5/2002,$854.75
5668247577821184,Jayden,Kennedy,23,4/5/1970,$3232.12
3131044987404288,Albert,Boyd,25,1/31/1970,$8552.09
6646023797604352,Lela,Day,40,1/16/1997,$6372.71
3593029673811968,Brent,Burgess,21,9/27/1997,$7589.30
1292396211994624,Chase,Welch,56,6/26/1996,$6600.55
1769811249987584,Gavin,Marsh,26,8/14/1973,$6758.10
3390622666850304,Cornelia,Foster,46,6/17/1984,$174.65
487600747970560,Sallie,Pena,25,7/1/1959,$1023.01
7991606015688704,Nannie,Freeman,27,10/6/1969,$9561.23
4505253005230080,Harriet,Wells,52,12/10/1991,$3311.81
3244654680080384,Bradley,Lynch,32,8/30/1965,$9169.95
824761462554624,Sadie,Gregory,46,6/24/1972,$3718.51
6278565892980736,Howard,Rodriquez,41,1/7/1982,$266.79
7760247739383808,Craig,Clayton,63,10/12/1975,$5531.88
1680353664172032,Maude,Rogers,60,4/6/1987,$3354.26
6321403439611904,Bobby,Rowe,32,8/13/1989,$6499.52
3585501493723136,Myrtle,Taylor,59,2/14/1969,$4128.38
1617995403100160,Inez,Patton,22,3/5/2001,$2917.50
5662349042122752,Mabelle,Cobb,24,4/10/1985,$5893.95
294840373870592,Sadie,Ball,22,1/10/1995,$872.25
1449316858200064,Jared,Silva,21,1/29/1959,$2087.23
2791112704000000,Myrtle,Nguyen,51,9/22/1968,$5081.99
7299070890606592,Dora,Hines,24,9/6/1990,$4133.39
123671412736000,Jonathan,Delgado,53,5/13/1987,$397.33
8773136289890304,Leona,Fisher,48,7/19/1968,$4639.43
2058289466572800,Harold,Johnston,34,1/4/1962,$9058.45
6690802854002688,Nicholas,May,43,6/18/2001,$1901.45
249354820517888,Olga,Collier,41,2/24/1996,$4508.40
7346704177168384,Leona,Estrada,47,11/23/1960,$1532.71
6064511853264896,Minnie,Garza,61,8/26/1986,$6906.75
4681435252260864,Cynthia,Holland,43,3/14/1995,$6949.59
4722626169667584,Elsie,Becker,37,5/23/1965,$9927.65
1057181988290560,Billy,Hubbard,45,12/20/1986,$1404.31
8442268367192064,Adele,Pratt,51,7/17/1980,$5351.06
1771847265812480,Jayden,McKinney,42,9/6/1965,$3770.25
5329179572699136,Louis,Massey,65,7/25/1985,$7417.75
3256796259024896,Fannie,Farmer,57,10/29/1993,$2720.36
3938193237868544,Dorothy,Garcia,47,1/18/1979,$6345.97
404925324460032,Clara,Lambert,61,4/13/1975,$2421.80
6247183193997312,Calvin,Palmer,65,2/4/1964,$1920.49
6451397125996544,Todd,Clarke,31,8/29/1977,$3327.27
6686575977037824,Alta,Jensen,34,7/29/1987,$8597.90
5426694391332864,Delia,Reyes,57,1/9/1999,$6935.61
6067681971142656,Emilie,Mann,57,12/2/1968,$444.88
3543265833910272,Adrian,Caldwell,64,7/18/1988,$2848.47
6366019673128960,Margaret,Spencer,52,8/19/1966,$8363.20
3646920241184768,Benjamin,Nguyen,19,8/20/1959,$4354.17
7947645972643840,Floyd,Vaughn,47,10/22/1973,$6436.26
1886036844085248,Fannie,Tyler,24,8/19/1957,$8313.47
7024508443557888,Francisco,Brooks,61,4/17/1981,$6438.75
8426197052555264,Lizzie,Russell,52,9/27/1971,$6236.18
6587866077462528,Glenn,Maxwell,62,6/22/1990,$8904.65
975143964770304,Antonio,Lyons,41,3/16/1969,$8117.37
1036874720215040,Brian,Wong,53,11/30/1978,$9467.47
1771232968048640,Gary,Welch,39,9/16/1989,$9793.76
8583572852047872,Ivan,Miller,36,12/11/1971,$8291.84
383556184440832,Francis,Larson,50,12/13/1975,$7020.42
8869165957906432,Ethan,Mullins,36,12/7/1969,$1073.52
8471138990555136,Sadie,Holt,27,3/27/1992,$1695.32
7037819537063936,Celia,Greer,62,2/11/1960,$2281.15
5435186944671744,Jeffery,Curtis,33,6/12/1992,$2701.64
1323852179177472,Trevor,Dixon,19,7/10/1996,$489.58
1378056644067328,Winnie,Jefferson,53,4/28/1994,$3302.45
4495920393617408,Wayne,Santiago,60,11/6/1965,$9497.09
2697893836226560,Glen,Freeman,33,1/24/1984,$4664.43
7751360929857536,Myrtle,Myers,24,1/17/1988,$1949.97
5222785106313216,Dylan,Mitchell,51,9/9/1997,$8575.11
8114844127461376,Nelle,Bell,63,12/27/1995,$8430.73
7890375723188224,Isabel,Wolfe,51,5/4/1987,$2453.54
8148461058785280,Mabel,Neal,22,7/20/1986,$6741.51
8550458796802048,Arthur,Moreno,29,9/14/1979,$6798.17
3582482874105856,Rosa,Warner,62,6/27/1978,$9652.19
85124269998080,Jacob,Lewis,21,11/15/1993,$5353.61
3929218312306688,Floyd,Baldwin,22,4/7/1968,$4501.37
7258700045615104,Erik,Goodwin,24,8/13/1973,$891.50
6319537043537920,Myra,Gardner,51,11/11/1981,$1376.62
8816795316125696,Allen,Conner,23,2/13/1964,$3883.20
2410773322137600,Alexander,Ward,33,10/22/1983,$6605.49
1241816187797504,Alma,Stokes,50,9/29/1981,$3227.30
1553916818882560,Jon,Ball,51,11/7/1985,$4321.86
4888492928663552,Julia,Cross,29,3/25/1963,$8008.97
4435883816124416,Lela,Parks,39,10/15/1960,$5160.22
1341599942443008,Lena,Mack,43,11/18/1959,$6353.47
5143788213239808,Kenneth,Moody,35,7/25/1995,$2035.09
7162273567080448,Paul,Adams,54,4/19/1956,$1454.70
1602225027678208,Theresa,Frank,50,2/15/1957,$9604.01
4464608481902592,Polly,Barnett,46,3/24/2000,$16.08
4701068913016832,Mabelle,Griffin,58,12/31/1980,$9433.48
3700819364937728,Nathaniel,Thomas,22,4/23/1980,$5599.93
5096109387022336,Katherine,Gilbert,56,6/27/1998,$5168.82
6511135505252352,Isaiah,Bowman,63,8/23/1957,$1866.55
3210378865541120,Peter,Hoffman,23,5/25/1988,$1460.00
1073147705032704,Ollie,Morris,60,11/30/1971,$4948.48
3682300342566912,Miguel,Miller,30,9/4/1957,$5396.51
1355859126910976,Mark,Knight,37,7/25/1971,$3783.20
5059459411869696,Leroy,Atkins,54,4/25/1972,$560.23
1123923246710784,Bryan,Bennett,20,9/24/1957,$4747.65
3657210097827840,Christopher,Vaughn,56,10/25/1993,$1795.73
2501015030988800,Ophelia,Vargas,48,3/31/1994,$2591.20
6615932570959872,Helen,Lowe,30,6/13/2002,$7090.67
7754298318389248,Nathan,Holmes,36,12/25/1986,$5133.69
8029079328522240,Harriett,Harper,42,10/15/1965,$9167.30
2780915814105088,Alta,Rose,58,1/8/1965,$2350.53
4835670595993600,Lillie,Sutton,55,6/3/1957,$6701.39
2243920882827264,Callie,Sharp,52,4/16/1968,$2702.25
4067230008475648,Lydia,Brewer,33,7/7/2003,$5245.91
72539233583104,Sam,Roy,40,5/3/1998,$3722.31
6918359744512000,Sally,Peterson,28,7/12/1984,$645.67
5232882618466304,Raymond,Yates,22,2/24/1960,$7921.33
787001521471488,James,Welch,49,5/30/2003,$2123.17
2105053445881856,Albert,Martin,53,8/10/1963,$1003.09
8492065547616256,Sally,Logan,30,11/28/1985,$1169.03
510487397662720,Andrew,Bailey,40,9/24/1972,$1714.76
4113063850541056,Lelia,Walker,43,5/15/2002,$6347.11
7042415015755776,Frederick,Copeland,59,1/15/1960,$5231.80
5741410502311936,Corey,Robbins,45,5/14/1966,$5494.04
1522391375151104,Justin,Maldonado,41,12/9/1964,$2065.94
2240820270858240,Jesse,Goodwin,32,3/14/1967,$1184.75
1550328700862464,Daniel,Gross,63,6/27/2003,$7231.89
810522033258496,Birdie,Reese,64,3/19/1978,$794.33
963345102405632,Chase,Walton,58,1/17/1997,$6089.88
7125748093550592,Lettie,Kim,39,4/15/1997,$3871.27
1459437449510912,Ola,Flowers,30,9/20/2002,$6468.38
327267070771200,Lela,Sutton,52,5/13/1984,$3647.57
7546128339828736,Ophelia,Edwards,36,7/25/1983,$6159.53
8620119330652160,Derek,Valdez,35,3/31/1966,$7299.03
2579242076340224,Gilbert,Watts,32,7/14/1963,$5698.62
3831913238233088,Maurice,Pittman,54,1/25/1993,$9620.78
7734468859133952,Amelia,Moore,40,11/11/1975,$1064.58
7791330417704960,Lillie,Gutierrez,49,6/4/1992,$9977.86
5573615175073792,Chase,Thompson,41,12/21/2001,$634.44
8370967237623808,Eugenia,Dennis,19,6/15/1973,$3842.39
883966580097024,Louise,Brooks,30,5/26/1987,$2455.38
63076831330304,Johanna,Berry,45,12/31/1997,$6524.46
11441522343936,Jimmy,Fields,22,6/9/1984,$4162.79
1063362286845952,Maud,Boone,33,8/14/1957,$3505.31
5796021531574272,Ruby,Green,20,12/3/1987,$8179.53
6146197670592512,Carolyn,Ryan,59,9/16/1997,$7671.71
7619532080283648,Ian,Chandler,42,10/14/1983,$2013.86
4867234375663616,Mario,Bridges,59,6/16/1988,$2786.80
2746228659978240,Jennie,Wilkins,38,1/12/1992,$3062.96
3414994521686016,Virginia,Gardner,43,2/6/2000,$6603.38
5087648676839424,Juan,Dunn,20,2/5/1979,$9559.86
7906630104514560,Daisy,Torres,46,4/29/1991,$9495.27
8338872748474368,Ricardo,Hughes,63,4/20/2001,$9924.17
8029701647892480,Nora,Marshall,58,8/16/1983,$8125.66
6874964974108672,Bertha,Nash,49,5/21/1966,$680.23
5310040871272448,Phoebe,Harmon,41,8/12/1995,$6432.93
4175164518432768,Nicholas,Drake,42,2/3/1967,$9265.95
2637992061566976,Jason,Taylor,27,7/23/1971,$5116.01
6079865392463872,Allie,Porter,34,9/19/1990,$403.13
5101439844089856,Rosetta,Clarke,20,1/26/2002,$4785.12
3437482536337408,Shawn,Wade,39,8/11/1976,$3638.12
204007031177216,Rosa,McKenzie,23,8/18/1984,$3257.92
1592329781641216,Warren,Greer,25,3/7/1969,$1280.62
257932071534592,Harry,Barnett,49,6/23/1975,$4260.73
3636758791061504,Antonio,Alexander,40,8/19/2001,$3730.12
8043306118283264,Effie,Harmon,36,7/3/1984,$5089.81
6368321240825856,Chad,Cohen,25,2/10/1986,$1982.73
7022136377999360,Harold,Morton,46,4/28/1975,$8067.53
5083565156990976,Jorge,Robinson,64,7/27/1959,$2317.33
4741648732913664,Cecelia,Harmon,55,1/29/2003,$9748.28
3682598492569600,Leroy,Johnson,19,8/9/1974,$2313.23
2171128418140160,Miguel,Matthews,53,6/20/1979,$4212.07
7456599002054656,Julia,Newman,56,5/22/1981,$935.82
7176111257550848,Maurice,Roberson,23,12/28/1982,$2119.48
4906424926732288,Travis,Moody,52,11/30/1979,$5748.89
5556507315798016,Rebecca,Vaughn,40,9/8/1978,$118.48
347854413496320,William,Barker,25,10/26/1968,$813.25
5612079423684608,Marion,Sullivan,33,5/30/1972,$9702.88
6207444994752512,Andre,Weaver,51,5/5/1984,$4635.57
7405910890643456,Martha,Robertson,57,12/31/1992,$4294.74
3650307462529024,Josie,Boyd,34,8/14/1957,$6202.31
6135132232613888,Michael,Estrada,59,4/10/1959,$7083.05
183008149635072,Jackson,Smith,59,8/13/1957,$4150.48
2125447978549248,Victor,Bowen,61,10/27/1969,$8047.23
3963296413646848,Claudia,Ross,25,6/22/1970,$6099.56
5534778715537408,Shawn,Owens,28,1/7/1983,$9212.81
5266028428787712,Lida,Oliver,55,1/2/1968,$2290.98
8223919540535296,Chad,Fuller,57,3/13/1968,$7193.81
3402963303268352,Ronnie,Wilkins,29,7/27/1962,$3251.11
1056896039518208,Danny,Moore,28,10/18/1998,$3885.46
6399769765216256,Carrie,Castillo,48,10/27/1956,$3517.01
8040124866625536,Cecilia,Patrick,34,1/3/2002,$9940.09
7233262573322240,Rachel,Lee,45,6/30/1999,$2087.07
308195727769600,Fred,Hunter,40,9/8/1996,$7515.44
4194078780555264,Bernard,Robinson,51,3/9/1965,$2016.54
2466573828751360,Carl,Evans,29,7/30/1960,$7487.60
4176873464528896,Clyde,Wise,60,4/1/1963,$9303.13
5687000430542848,Rhoda,Miles,30,5/19/1993,$8560.53
958133799223296,Frank,Francis,27,9/12/1992,$9241.34
7912272510844928,Callie,Pierce,51,12/7/2003,$5871.73
3247871728025600,Randall,Steele,45,6/29/1961,$5579.35
2165275627618304,Elizabeth,Bates,46,5/27/1956,$3579.14
191143820132352,Marie,Guerrero,30,5/18/1989,$9162.79
6285438943756288,Lenora,Wallace,37,9/12/1993,$1609.27
8263743062409216,Mable,Spencer,51,4/14/2000,$687.79
8017488384098304,Dollie,Sherman,19,4/9/1958,$5735.18
1080568548687872,Steven,Sanchez,28,12/13/1980,$288.42
5590480114941952,Lester,Ferguson,41,7/9/1966,$3488.40
8522563021963264,Gerald,Houston,56,5/28/1959,$4027.67
3898836579778560,Effie,Rios,61,6/18/1994,$3153.14
3165705541255168,Warren,Collier,36,10/16/1968,$6386.47
6234654315118592,Virgie,Flores,55,10/31/1956,$5017.01
2304554370596864,Bettie,Carson,28,12/28/1990,$2391.88
4418280248836096,Bettie,Dennis,56,9/10/1990,$9439.60
2273380352917504,Ethel,Griffith,52,12/12/1994,$3427.39
6969543803011072,Bernice,Cook,23,3/1/1970,$3615.53
5917779704152064,Agnes,Ray,26,9/4/1966,$3477.01
2617226142154752,Jennie,Washington,61,12/30/1997,$1395.38
3082978563457024,Derrick,Snyder,36,9/13/1964,$188.39
2455411751911424,Helen,Todd,33,7/29/1998,$9705.12
947922269110272,Shawn,Aguilar,50,6/3/1977,$6648.28
2762885807734784,Marian,Williamson,28,10/20/1966,$2555.10
5488961302560768,Jimmy,McDaniel,34,6/28/1964,$3224.98
2534666741481472,Claudia,Ramsey,60,11/1/1984,$617.75
1270158861533184,Micheal,Santiago,59,9/3/1976,$6063.92
6966398576230400,Grace,Herrera,21,12/10/1990,$2422.49
826113295122432,Aiden,Myers,65,9/18/1956,$6013.58
1140773600886784,Maude,Blake,22,1/14/1993,$8237.87
656937551134720,Alfred,Reese,29,5/28/1984,$404.97
7271254010626048,Belle,Riley,25,8/24/1988,$472.17
6054547594149888,Alvin,Hernandez,49,3/24/1995,$7489.76
5767033255886848,Bessie,Flowers,30,1/29/1971,$9266.61
8714790335676416,Irene,Lyons,36,10/1/1999,$3396.87
3433657408684032,Luke,Thompson,64,2/7/1967,$6718.18
3777719921803264,Myra,Kelly,29,5/30/1970,$5541.01
315354188349440,Franklin,Silva,24,5/27/1957,$5507.34
6653818227916800,Aiden,Castillo,38,2/14/1997,$8469.51
2980179657883648,Mollie,Summers,58,7/12/1999,$7359.58
8611797485486080,Lela,Jones,55,5/18/1988,$9174.69
7671521346584576,Jimmy,Holmes,31,2/16/1995,$6842.77
8121214778212352,Trevor,Collins,46,8/15/1991,$2558.62
7983493726339072,Nathaniel,Cain,26,4/4/1999,$8255.94
3134139024801792,Johanna,Farmer,53,4/9/1965,$9476.88
3361391660498944,Bryan,Burgess,28,4/17/1965,$2565.23
692784740696064,Rachel,Patrick,39,10/3/1960,$3453.84
1939927489052672,Amanda,Garner,41,1/17/1977,$8158.43
